골목에서 내려오는 사람들과 지하철역 출구에서 올라오는 사람들이 만나며 인파가 크게 불어났다,다중밀집,0
지금 식당 주방에서 연기랑 탄내가 심하게 나는데 곧 불이 날 것 같아요.,화재,1
지금 너무 뜨거워져서 불이날것 같아요.,화재,1
차량 내부에서 불꽃이 튀고 있는 모습을 목격했습니다. 화재가 발생할 가능성이 큽니다.,화재,1
상가 내부에서 불꽃놀이가 벌어지고 있어서 화재로 이어질 수 있습니다.,화재,1
담배피는 사람이 꽁초를 산에 버렸는데 연기가 나는 것 같아요.,화재,1
아이들이 불장난을 하고 있어서 불날것같아요.,화재,1
쓰레기통에서 연기가 나고 있어요.,화재,1
옆집 창문에서 연기가 새어나오고 있어요.,화재,1
뒷산에서 불을 피우려는 사람들이 있어요.,화재,1
공원에서 사람들이 불을 피우고 있는 모습을 목격했습니다. ,화재,1
저희 가족 중 한 명이 갑자기 통화를 끊고 두 번 다시 연락이 되지 않습니다. 납치의 가능성이 우려됩니다.,가출/실종,1
제 친구가 약속 시간에 나타나지 않고 연락이 되지 않습니다. 납치 의심 사례로 보고하려고 합니다.,가출/실종,1
아이가 학교에서 몇시간째 돌아오지 않고 있습니다.,가출/실종,1
아이가 학교에서 돌아오지 않아 납치의 가능성이 있는 것 같습니다. ,가출/실종,1
주변에서 이상한 사람들에게 시달리던 친구가 갑자기 사라졌습니다. ,가출/실종,1
제 이웃이 이상한 사람들에게 끌려가서 사라졌다고 합니다.,가출/실종,1
친척이 학교로 향하려 했는데 도착하지 않아 납치 의심으로 신고하려고 합니다.,가출/실종,1
건물 내부에서 이상한 사람들이 사라진 사람을 끌고 나갔다고 합니다.,가출/실종,1
친구가 밤 늦게까지 몇시간 째 연락이 두절된 채 집에 돌아오지 않고 있습니다.,가출/실종,1
지인이 밤에 밖에 나가서 이틀째 돌아오지 않고 있습니다. ,가출/실종,1
실종때문에 신고 드립니다. ,가출/실종,1
친구가 방금 납치됐다고 연락을 받았어요. ,가출/실종,1
주변에서 이상한 사람들에게 시달리던 친구가 갑자기 사라졌습니다. 실종 가능성을 염두에 두고 신고합니다.,가출/실종,1
친구가 밤 늦게까지 연락이 되지 않고 집에 돌아오지 않았습니다. 실종 의심으로 신고하려고 합니다.,가출/실종,1
동생이 학원을 마친 후 집에 돌아오지 않았습니다. 연락도 되지 않습니다.,가출/실종,1
동생이 친구와 함께 공원에 놀러 갔는데 돌아오지 않았습니다. 실종 의심으로 신고합니다.,가출/실종,1
아이가 가출을 했는데 며칠째 연락이 두절된 채 집에 들어오지 않습니다.,가출/실종,1
노인분께서 저도 모르는 사이에 집을 나가서 어디있는지 모르겠습니다.,가출/실종,1
자고 일어나니 저희 할머니께서 사라지셔서 신고합니다.,가출/실종,1
저희 아들이 집을 나갔어요 돌아오질 않네요,가출/실종,1
검은색 반팔을 입은 할아버지가 집에서 나가셔서 들어오질 않으세요,가출/실종,1
학교간 딸이 하루가 지나도 돌아오질 않아요.,가출/실종,1
저희 딸이 집을 나갔는데 연락이 안 돼요.,가출/실종,1
아들이 가출했어요 도와주세요,가출/실종,1
아침에 일어나보니 할머니가 사라져서 어디에 있는지 전혀 알 수 없습니다. ,가출/실종,1
"주변 이웃으로부터 들리는 소리로 보아, 옆집에서 시끄럽게 말싸움을 벌이고 있는 것 같습니다. 가정폭력이 의심되는 상황입니다. ",가정폭력,2
"주소는 주공아파트 502호인데, 가정 내에서 아버지와 어머니 사이에 언쟁이 계속되고 있습니다. 상황이 악화되기 전에 도와주시길 부탁드립니다.",가정폭력,2
"이웃으로부터 들려오는 소리로 미루어봤을 때, 301호 집에서 가족 간 언쟁이 치열하게 이어지고 있는 듯합니다. 조속한 조치가 필요해 보입니다.",가정폭력,2
저희 아파트 201호에서 아빠와 아들 간에 말다툼이 잦아지고 있는 것 같습니다. 상황이 더 악화되기 전에 신고드립니다.,가정폭력,2
"산책 도중 지나가는 길에 들리는 소리로 보아, 704호에서 싸움이 일어나고 있는 것 같습니다. 가정폭력 가능성이 있어 보입니다.",가정폭력,2
이웃으로부터 저희 아파트 101호에서 시끄럽게 소리를 내고 있다는 신고가 들어왔습니다. 가정 내 갈등 예방을 위해 조사 요청드립니다.,가정폭력,2
"가정폭력 의심 신고로, 주소는 205호인데 부부 사이에 공격적인 언행이 계속되고 있다고 합니다. 조속한 확인 부탁드립니다.",가정폭력,2
"주민들로부터 들리는 소리로 보아, 402호에서 가족 구성원 간에 시비가 오가고 있는 것 같습니다. 폭력 발생 전 조치를 취해주세요.",가정폭력,2
이웃이 저희 아파트 301호에서 시끄러운 소리가 들려온다며 가정폭력 의심을 신고했습니다. 조속한 경찰 출동을 부탁드립니다.,가정폭력,2
가족 구성원 사이에 203호에서 말다툼이 지속되고 있다는 신고가 접수되었습니다. 폭력 사태를 예방하기 위한 조치를 취해주세요.,가정폭력,2
이웃이 저희 아파트 401호에서 어떤 사건이 발생하고 있는 것 같다며 도움을 청하고 있습니다. 가정 내 갈등 조사 부탁드립니다.,가정폭력,2
위층에서 고성과 함께 유리잔 깨지는 소리가 들려요.,가정폭력,2
옆집에서 물건 부서지는 소리가 나는데 확인 부탁드립니다.,가정폭력,2
옆집 아이가 몇시간째 쉬지않고 울고있어요.,가정폭력,2
옆집 부부가 몇시간째 소리지르면서 싸우는 것 같아요.,가정폭력,2
"주변 아파트에서 밤에 종종 소리가 들려, 가정폭력 가능성이 있습니다.",가정폭력,2
주말마다 이웃 집에서 소란스러운 소리와 말다툼이 있습니다.,가정폭력,2
동네에서 어떤 집에서 아이들의 우는 소리와 소동이 자주 들립니다.,가정폭력,2
아파트로부터 연속적인 소리와 소란이 들리고 있습니다.,가정폭력,2
우리 동네에서 특정 가정에서 가정폭력이 발생하고 있는 것 같습니다.,가정폭력,2
동네에서 어떤 집에서 밤새 소음과 싸움이 발생합니다.,가정폭력,2
가정폭력이 의심됩니다.,가정폭력,2
아파트로부터 소란과 소리가 자주 들리는데 확인해주세요.,가정폭력,2
옆집 아이가 항상 얼굴에 상처가 나있어요 가정폭력이 의심됩니다.,가정폭력,2
"주소는 104호인데, 가정 내에서 소란스런 소리가 들려와 가족 구성원 간의 충돌 가능성이 있어 보입니다. 신속한 조사 부탁드립니다.",가정폭력,2
"아침에 집에 돌아오니 아파트 203호에서 강도가 있었는지, 문과 창문이 열려있고 물건들이 흩어져 있습니다. ",일반절도,2
"어제 저녁에 외출하다가 집에 돌아온 결과, 405호에 강도가 발생한 모습을 발견했습니다. 신고한 즉시 조사해주세요.",일반절도,2
"저녁에 가족들이 모두 밖에 있었는데, 집 안이 어지럽혀져있어서 강도 사건이 의심됩니다. ",일반절도,2
"주소는 301호인데, 일주일 전에 강도가 발생한 것 같습니다. 흔적을 확인해주시고 조사 부탁드립니다.",일반절도,2
"상가를 운영하고 있는데, 아침에 열어보니 어제 밤 강도 사건이 발생한 모습입니다. ",일반절도,2
"이웃으로부터 들은 소식에 따르면, 102호 집에서 강도 사건이 발생한 것 같습니다.",일반절도,2
"아파트 504호에 거주하고 있는데, 몇일 전에 강도가 침입한 것으로 보입니다. ",일반절도,2
"가게 주인으로부터 받은 정보에 따르면, 어제 밤 강도가 들어와 물건을 훔쳐갔다고 합니다. ",일반절도,2
206호에서 발생한 강도 사건으로 인해 주민들이 불안해하고 있습니다. ,일반절도,2
저희 가게에 어제 밤 강도가 들어와 상당량의 물건을 훔쳐갔습니다.,일반절도,2
"주변 상인들의 증언에 따르면, 주말에 저녁시간대에 강도 사건이 발생한 것으로 보입니다. 신속한 조사를 부탁드립니다.",일반절도,2
주말 사이에 도둑이 들었었나봐요.,일반절도,2
베란다 문이 열려있고 집이 엉망진창이 됐어요.,일반절도,2
가게를 일주일 비웠는데 물건이 다 없어졌어요.,일반절도,2
호텔에 숙박중인데 귀중품이 사라졌어요.,일반절도,2
집에 며칠 전에 누가 들어와서 전자기기와 보석을 도난당했습니다.,일반절도,2
집에 몇 일 전에 모르는 사람이 들어와서 현금과 소중한 물건들을 훔쳐갔습니다.,일반절도,2
며칠 전에 우리 집에서 미확인된 사람이 집에 침입해서 물건을 훔쳐간 것으로 보입니다.,일반절도,2
집 안에서 물건이 사라진 것을 알았습니다.,일반절도,2
"집에 몇 일 전에 창문이 부서져 있고, 소중한 물건들이 사라진 것 같습니다.",일반절도,2
며칠 전에 우리 집에서 현금과 소중한 물건들이 사라진 것을 발견했습니다.,일반절도,2
"집에 몇 일 전에 문이 열려있는 것을 발견하고, 집 안에서 물건이 도난당한 것 같습니다.",일반절도,2
며칠 전에 우리 집에서 현금과 소중한 물건들이 도난당한 것으로 보입니다.,일반절도,2
제가 여행갈 때 창문을 열고 갔는데 서랍에 있던 지갑이 없어졌어요.,일반절도,2
휴가 갔다온 사이에 포스기 돈이 다 사라졌어요.,일반절도,2
저희 아파트 거주자들이 어제 강도 사건을 목격한 것 같습니다. 신고를 받아 조사를 진행해주세요.,일반절도,2
"골목길에서 시끄러운 소리가 나는 것을 듣고 가보니, 야간에도 불구하고 건물 안에서 도박 관련 활동이 이루어지고 있는 것 같습니다. 현장으로 출동해주세요.",도박,2
"호텔의 하층층에서 게임 소리가 들려오고 있으며, 객실 문 앞에서 돈을 걸고 플레잉 카드를 하는 사람들을 발견했습니다. 조속한 출동이 필요합니다.",도박,2
공원 내 한 모서리에서 여럿이 모여 도박을 하고 있는 모습을 포착했습니다. 경찰관분들의 도움이 필요합니다.,도박,2
지하철역 환승 구역에서 대화 소리와 함께 도박 관련 동작을 하는 사람들을 목격했습니다. 신속한 조치를 부탁드립니다.,도박,2
"건물의 지하실에서 강한 불냄새가 나며, 돈을 걸고 카드를 플레이하는 소리가 들립니다. 경찰님들의 도움을 청합니다.",도박,2
밤늦게까지 계속되는 아파트 단지 내에서의 도박 소음으로 인해 주민들이 불편을 겪고 있습니다. 조속한 조치가 필요합니다.,도박,2
고급 레스토랑에서도박 관련 장면을 목격했습니다. 고객들이 식사 중에도 돈을 걸고 카드를 뒤집고 있습니다. 신고 접수 후 현장 조사가 필요합니다.,도박,2
해상 크루즈 선박 내에서 도박을 하는 승객들을 확인했습니다. 선상에서도 도박이 진행되는 것으로 보입니다. 조속한 경찰 출동을 요청합니다.,도박,2
도시 공원에서 소음과 함께 도박 관련 활동을 하는 사람들을 발견했습니다. 경찰분들의 지원이 필요합니다.,도박,2
상가 내에서 가게 주인과 손님들이 도박을 하며 큰 소리로 시끄럽게 떠들고 있는 모습을 발견했습니다. 조속한 경찰 출동을 부탁드립니다.,도박,2
거리 모퉁이에서 소란스러운 도박 관련 활동을 하는 일련의 사람들을 목격했습니다. 경찰관분들의 조사가 필요합니다.,도박,2
아파트 건물 옥상에서 모르는 사람들끼리 도박 관련 활동을 하고 있었습니다. ,도박,2
도서관 컴퓨터에서 도박 웹사이트를 사용하려는 사람을 보았습니다. ,도박,2
아파트 지하 주차장에서 소음과 함께 도박 활동이 진행되고 있다는 것을 목격했습니다. ,도박,2
산책 중에 우연히 공원에서 도박 카드 게임을 하는 모임을 목격했습니다. ,도박,2
"지난 주말, 호텔에서 밤늦게까지 도박 소음으로 인해 주민들이 불편함을 겪었습니다.",도박,2
밤에도 불구하고 창문으로부터 밝은 빛과 함께 도박을 하는 사람들의 모습을 볼 수 있습니다. 경찰분들의 도움이 필요합니다.,도박,2
외국인들이 소리를 지르며 돈을 걸고 카드게임을 하고 있습니다.,도박,2
어떤 사람이 공공 장소에서 카지노 칩을 사용하여 도박하는 것을 보았습니다.,도박,2
하우스에서 돈걸고 카드게임 하는 걸 목격했어요.,도박,2
도박 카지노에서 이른바 고액 베팅이 빈번하게 일어나고 있습니다.,도박,2
불법 게임을 운영하는 피시방을 목격했습니다.,도박,2
길거리에서 카드게임을 하는데 큰 돈이 걸려있어요,도박,2
밤에도 불구하고 창문으로부터 밝은 빛과 함께 도박을 하는 사람들의 모습을 볼 수 있습니다. 경찰분들의 도움이 필요합니다.,도박,2
주변 거리에서 여성들을 남자들과 함께 다니며 화목한 척하며 알선하는 모습을 목격했습니다. 신속한 경찰 조치가 필요합니다.,성매매/알선,2
밤늦게까지도 계속되는 술집에서 여성들이 남성들에게 술을 대접하며 성매매 현장을 발견했습니다. 출동해주세요.,성매매/알선,2
야간에도 불구하고 거리 모퉁이에서 성매매를 시도하는 사람들을 목격했습니다. 경찰님들의 지원이 필요합니다.,성매매/알선,2
고급 호텔 주변에서 여성들이 남성들과 함께 입장하는 모습을 확인했습니다. 성매매의 가능성이 높아 보입니다. 조속한 경찰 출동을 부탁드립니다.,성매매/알선,2
주택가에서 성매매 현장을 목격했습니다. 남성들이 자주 오가며 여성들을 찾고 있는 모습이 보입니다. 경찰관분들의 조사가 필요합니다.,성매매/알선,2
지하철 역 주변에서 성매매 현장을 포착했습니다. 사람들이 의심스럽게 움직이며 알선을 시도하고 있는 것 같습니다. 신고 접수 후 조속한 조사를 요청합니다.,성매매/알선,2
도심의 어두운 골목에서 여성 한 명과 남성 둘 사이에 이상한 상황을 발견했습니다. 성매매 혹은 알선의 가능성을 의심하고 있습니다. 현장으로 출동 부탁드립니다.,성매매/알선,2
고속도로 휴게소 주변에서 여성들이 차 안에서 남성들과 접촉하며 성매매를 시도하고 있는 것으로 보입니다. 경찰님의 지원이 필요합니다.,성매매/알선,2
밤에도 불구하고 주택가에서 성매매 현장을 목격했습니다. 여성들이 집으로 들어가며 돈을 주고 받는 상황을 발견했습니다. 조속한 경찰 출동을 부탁드립니다.,성매매/알선,2
주변에서 여성들이 호텔 주소와 함께 이동하며 성매매를 시도하는 모습을 포착했습니다. 경찰관분들의 도움이 필요합니다.,성매매/알선,2
산책로에서 여성 한 명과 남성 둘이 어둠에 숨어 서로에게 돈을 건네고 있는 상황을 발견했습니다. 신속한 경찰 조치가 필요합니다.,성매매/알선,2
성매매를 알선하려는 시도를 목격했습니다.,성매매/알선,2
도로 가로등 부근에서 성매매 알선이 일어나는 것 같아요 ,성매매/알선,2
성매매 시도와 관련된 의심스러운 행동을 봤어요.,성매매/알선,2
성매매 알선을 시도하는 사람들로 인해 동네 안전에 대한 우려가 있습니다.,성매매/알선,2
성매매 관련 홍보와 알선 활동이 공공 장소에서 빈번히 나타나고 있습니다.,성매매/알선,2
학교 근처에서 성매매하는 장소가 있는 것 같아요.,성매매/알선,2
성매매 광고 전단지를 발견했어요.,성매매/알선,2
인터넷에서 조건만남 구인하는 글을 봤어요.,성매매/알선,2
SNS에서 성매매 서비스를 홍보하는 계정들을 확인했습니다.,성매매/알선,2
성매매 하는 무리를 발견했어요.,성매매/알선,2
성매매 업소로 의심되는 건물이 있어요.,성매매/알선,2
특정 차량이 도시 내에서 여성들을 태우고 이동하며 성매매 알선을 시도하는 것을 목격했습니다.,성매매/알선,2
여성들을 수송하고 성매매 알선을 시도하는 것 같아요,성매매/알선,2
도심에서도 여성들이 거리 모퉁이에서 남성들과 만나 성매매를 시도하는 모습을 목격했습니다. 경찰분들의 도움이 필요합니다.,성매매/알선,2
골목길에서 남성 한 명이 상체를 완전히 노출한 채로 걸어다니며 주변을 시선으로 봐다보고 있습니다. 신속한 경찰 조사를 부탁드립니다.,과도노출,2
주차장에서 여성 한 명이 눈에 띄게 아무 것도 걸치지 않고 다니며 주변을 둘러보고 있습니다. 경찰분들의 도움이 필요합니다.,과도노출,2
시내 상업지역에서 낮에도 불구하고 남성들이 상체만 가리고 있는 상태로 거리를 돌아다니며 주변을 시선으로 스캔하고 있는 모습을 발견했습니다. 출동해주세요.,과도노출,2
공원 내에서 대규모로 무거운 의상 없이 다니는 사람들이 모여있는 모습을 확인했습니다. 경찰관분들의 지원이 필요합니다.,과도노출,2
지하철 역 주변에서 여성 한 명이 주목받을 의도로 상체를 노출하며 다니고 있는 것 같습니다. 신고 접수 후 조속한 조사를 요청합니다.,과도노출,2
상가 내에서 남성 한 명이 현행범과도 같은 상태로 다니며 주변을 둘러보고 있습니다. 경찰님들의 지원이 필요합니다.,과도노출,2
거리 모퉁이에서 남성들이 과도하게 노출된 상태로 행동하며 눈에 띄게 돌아다니고 있는 모습을 포착했습니다. 출동해주세요.,과도노출,2
고속도로 휴게소 주변에서 남녀들이 아무 것도 걸치지 않은 채로 주변을 둘러보며 다니고 있는 상황을 발견했습니다. 신속한 조치가 필요합니다.,과도노출,2
밤에도 불구하고 거리 모퉁이에서 여성 한 명이 상체를 노출한 채로 다니며 눈에 띄게 행동하고 있는 모습을 확인했습니다. 조속한 경찰 출동을 부탁드립니다.,과도노출,2
상점 앞에서 남성 둘이 서로 경쟁하듯이 과도하게 노출된 상태로 다니며 주변을 훑어보는 모습을 목격했습니다. 경찰분들의 도움이 필요합니다.,과도노출,2
주택가에서 여성 한 명이 주변 시선을 끌기 위해 과도하게 노출된 상태로 다니며 거리를 돌아다니고 있는 상황을 발견했습니다. 출동해주세요.,과도노출,2
도로에서 여러 명의 개인들이 하체를 노출하고 있습니다.,과도노출,2
공원 내에서 부적절한 자세로 상체를 노출하는 사람들을 발견했습니다.,과도노출,2
변태자식이 공공 장소에서 신체 일부를 노출하고 있습니다.,과도노출,2
도로 가로등 부근에서 성적으로 부적절한 신체 노출 행위를 하는 사람들을 목격했습니다.,과도노출,2
도로 주변에서 신체 노출 행위로 인해 안전과 공공 질서가 위협받고 있습니다.,과도노출,2
도로 주변에서 여러 사람들이 신체 일부를 노출하고 있는 상황입니다.,과도노출,2
상점 창문에서 공공 장소에서 신체 노출 행위를 하는 여러 명의 개인들을 목격했습니다.,과도노출,2
신체 노출 행위를 하는 차량을 목격했습니다.,과도노출,2
공원에서 상체를 노출한 개인들이 어린이들 주변에 있습니다.,과도노출,2
바바리맨이 지하철 역에서 노출을 시도하고 있는 것을 목격했습니다.,과도노출,2
바바리맨이 도로에서 불건전한 노출하고 있어 주민들이 놀라고 있습니다.,과도노출,2
도로에서 바바리맨의 노출로 인해 동네 주민들이 불안함을 느끼고 있습니다.,과도노출,2
길거리에서 불쾌하게 옷을벗고 돌아다니는 사람들이 있어요.,과도노출,2
지하철역 출구에서 남성 두 명이 피켓을 들고 아무 것도 입지 않은 채로 행동하며 주변을 시선으로 감시하고 있는 것 같습니다. 신속한 경찰 조사를 요청합니다.,과도노출,2
골목길에서 어린 청소년들에게 알콜 음료를 판매하는 모습을 발견했습니다. 경찰분들의 신속한 조치를 부탁드립니다.,무허가주류/담배,2
밤늦게까지도 계속되는 편의점에서 만 18세 이하로 보이는 청소년들에게 술과 담배를 판매하고 있는 것으로 확인되었습니다. 출동해주세요.,무허가주류/담배,2
상가 내 한 가게에서 중학생으로 보이는 친구들에게 담배를 팔고 있는 상황을 발견했습니다. 조속한 경찰 조사가 필요합니다.,무허가주류/담배,2
주변에서 여러 명의 미성년자들이 알콜 음료를 구매하고 있는 모습을 목격했습니다. 경찰님들의 지원이 필요합니다.,무허가주류/담배,2
시내 공원에서도 만 18세 미만으로 판단되는 청소년들이 담배를 씹거나 피우며 활동하는 것을 확인했습니다. 신속한 조치를 요청드립니다.,무허가주류/담배,2
고등학교 근처 편의점에서 친구들이 알콜 음료를 사려고 시도하며 불법적인 활동을 시도하고 있는 상황을 발견했습니다. 경찰분들의 도움이 필요합니다.,무허가주류/담배,2
아파트 단지 내에서도 만 18세 이하로 보이는 청소년들이 담배를 구매하려는 모습을 포착했습니다. 조속한 경찰 출동을 부탁드립니다.,무허가주류/담배,2
거리 모퉁이에서 청소년들이 허가 없이 알콜 음료와 담배를 구입하려고 시도하고 있는 모습을 발견했습니다. 출동해주세요.,무허가주류/담배,2
밤에도 불구하고 편의점에서 만 18세 미만으로 보이는 친구들이 담배와 술을 구매하려는 시도를 하는 상황을 확인했습니다. 조속한 경찰 조사를 요청합니다.,무허가주류/담배,2
지하철 역 주변에서도 미성년자들이 담배를 구매하려는 시도를 하는 것을 발견했습니다. 경찰분들의 도움이 필요합니다.,무허가주류/담배,2
학교 근처 휴게소에서도 중학생으로 보이는 친구들이 알콜 음료를 구매하려는 모습을 확인했습니다. 신속한 경찰 조치를 부탁드립니다.,무허가주류/담배,2
상점에서 미성년자에게 주류를 판매하는 것을 목격했습니다.,무허가주류/담배,2
슈퍼마켓에서 미성년자에게 주류가 판매되고 있는 상황입니다.,무허가주류/담배,2
동네 주변에서 미성년자들이 주류를 쉽게 구매하고 있다고 알려드립니다.,무허가주류/담배,2
주변 가게에서 미성년자들에게 주류를 판매하는 것을 관찰했습니다.,무허가주류/담배,2
어린애들한테 주류를 판매하고 있는 사람들을 신고합니다.,무허가주류/담배,2
슈퍼마켓 주변에서 미성년자들이 주류를 구매하는 상황을 발견했습니다.,무허가주류/담배,2
미성년자에게 주류를 판매로 인해 동네 안전과 공공 질서가 위협받고 있습니다.,무허가주류/담배,2
미성년자들이 상점에서 주류를 쉽게 구매하고 있어 주민들이 우려하고 있습니다.,무허가주류/담배,2
고등학생한테 담배를 파는 것 같아요.,무허가주류/담배,2
편의점에서 교복을 입고있는 사람에게 담배를 팔아요.,무허가주류/담배,2
청소년으로 추정되는 사람들이 담배를 사려고 해요.,무허가주류/담배,2
음식점에서 고등학생들이 소주를 시켰어요.,무허가주류/담배,2
도로 주변에서 미성년자들이 담배를 쉽게 구매하고 있는 상황입니다.,무허가주류/담배,2
공원 내에서 만 18세 이하로 보이는 청소년들이 허가 없이 담배를 구매하려는 시도를 하는 상황을 발견했습니다. 경찰분들의 출동이 필요합니다.,무허가주류/담배,2
주차장에서 식당을 나오려는 손님이 계산 없이 달아나려는 모습을 발견했습니다. 경찰분들의 신속한 조치를 부탁드립니다.,무전취식,2
상점 앞에서 밥을 먹고 계산을 하지 않은 채로 도망가려는 손님들을 목격했습니다. 조속한 경찰 출동을 요청합니다.,무전취식,2
거리 모퉁이에서 여러 명의 손님이 식당에서 밥을 먹은 뒤 계산 없이 달아나는 모습을 확인했습니다. 출동해주세요.,무전취식,2
밥을 먹은 후 계산을 하지 않고 식당을 빠져나가려는 사람들을 주차장에서 목격했습니다. 경찰님들의 지원이 필요합니다.,무전취식,2
가로수길 카페에서 계산을 하지 않은 채로 밖으로 나가려는 손님들을 발견했습니다. 신속한 조치가 필요합니다.,무전취식,2
도심의 레스토랑에서도 손님이 계산 없이 밖으로 나가려는 모습을 확인했습니다. 경찰분들의 도움이 필요합니다.,무전취식,2
공원 내에서도 밥을 먹은 후 계산 없이 도망치려는 손님들을 목격했습니다. 조속한 경찰 조사를 부탁드립니다.,무전취식,2
피자 가게에서 밥을 먹은 뒤에도 계산 없이 나가려는 손님들을 발견했습니다. 출동해주세요.,무전취식,2
쇼핑몰 식당에서도 손님이 계산 없이 밖으로 나가려는 모습을 확인했습니다. 경찰님들의 지원이 필요합니다.,무전취식,2
골목길에 위치한 식당에서 밥을 먹은 후 계산 없이 달아나려는 손님들을 목격했습니다. 신속한 경찰 조치를 요청합니다.,무전취식,2
대형 백화점 내 식당에서도 계산을 하지 않고 나가려는 손님들을 발견했습니다. 경찰분들의 도움이 필요합니다.,무전취식,2
손님이 보쌈 5만원어치를 먹고 그냥 가셨어요.,무전취식,2
새벽에 남자 두 명이 와서 음식을 드시고 2만원 가량이 나왔는데 내지 않고 도망갔어요.,무전취식,2
식당에서 고기와 음료를 주문한 후에 돈을 내지 않고 먹고 떠났습니다.,무전취식,2
카페에서 커피를 마신 후에 계산을 요청하지 않고 무전취식을 했습니다.,무전취식,2
레스토랑에서 음식을 주문하고 식사를 한 뒤에 계산을 요청하지 않고 나갔습니다.,무전취식,2
바에서 음료를 주문하고 돈을 내지 않고 무단으로 나갔습니다.,무전취식,2
편의점에서 물건을 집어들고 계산없이 나가려고 시도했습니다.,무전취식,2
마트에서 쇼핑하고 물건을 가방에 넣은 채 계산 없이 나가려고 했습니다.,무전취식,2
술집에서 술을 마신 후 계산 없이 나가려고 시도했습니다.,무전취식,2
아이스크림 가게에서 아이스크림을 먹고 돈을 지불하지 않고 나가려고 했습니다.,무전취식,2
가게 주인이 나간 사이 계산을 하지 않고 나가는 손님들을 발견했습니다.,무전취식,2
외국인들이 돈이 없다며 식당에서 도망치는 상황을 목격했습니다.,무전취식,2
